zip_code,state,latitude,longitude,zipcode,relative_income,relative_income_dispersion,income_category,inequality_category,income_lambda,inequality_lambda
92704,CA,33.71,-117.9,92704,313453.0,123765.96174877808,Very High Income,High Inequality,6,3
92705,CA,33.76,-117.79,92705,480169.8333333333,660761.1689430355,Very High Income,High Inequality,6,3
92706,CA,33.76,-117.88,92706,175362.33333333334,79764.32202348784,High Income,High Inequality,5,3
92707,CA,33.71,-117.87,92707,215880.16666666663,96302.43852658493,Very High Income,High Inequality,6,3
92708,CA,33.71,-117.94,92708,407705.6666666667,334186.3127512356,Very High Income,High Inequality,6,3
90670,CA,33.92,-118.06,90670,91695.16666666669,43092.09502178639,Upper Medium Income,High Inequality,4,3
90740,CA,33.75,-118.07,90740,258855.66666666663,294984.65655668714,Very High Income,High Inequality,6,3
92676,CA,33.75,-117.63,92676,28022.0,43071.97636979292,Upper Medium Income,High Inequality,4,3
90680,CA,33.79,-117.99,90680,115003.5,51572.74205527568,Upper Medium Income,High Inequality,4,3
91780,CA,34.1,-118.05,91780,211561.16666666663,131354.70355250576,Very High Income,High Inequality,6,3
90501,CA,33.83,-118.31,90501,247270.3333333333,140270.6328918019,Very High Income,High Inequality,6,3
90502,CA,33.83,-118.29,90502,102629.33333333331,55492.22077973332,Upper Medium Income,High Inequality,4,3
90503,CA,33.84,-118.35,90503,375960.3333333333,372390.0630326576,Very High Income,High Inequality,6,3
90504,CA,33.86,-118.33,90504,217698.16666666663,157288.16554899057,Very High Income,High Inequality,6,3
90505,CA,33.8,-118.35,90505,353640.5,404079.88348580286,Very High Income,High Inequality,6,3
92610,CA,33.7,-117.67,92610,135056.5,168325.1387900809,Upper Medium Income,High Inequality,4,3
92679,CA,33.61,-117.54,92679,536009.8333333334,949504.6081959616,Very High Income,High Inequality,6,3
92688,CA,33.61,-117.61,92688,381698.5,385064.17223146063,Very High Income,High Inequality,6,3
92780,CA,33.74,-117.82,92780,305099.5,150864.72502709174,Very High Income,High Inequality,6,3
92782,CA,33.75,-117.77,92782,330040.5,452272.9347134316,Very High Income,High Inequality,6,3
91784,CA,34.14,-117.65,91784,268384.1666666667,299095.1365297782,Very High Income,High Inequality,6,3
91786,CA,34.1,-117.66,91786,255102.5,115924.22135990392,Very High Income,High Inequality,6,3
91789,CA,34.01,-117.85,91789,398714.1666666667,443974.8365695591,Very High Income,High Inequality,6,3
91790,CA,34.06,-117.94,91790,215521.66666666663,100040.7057485435,Very High Income,High Inequality,6,3
91791,CA,34.06,-117.89,91791,228419.3333333333,172237.9051436317,Very High Income,High Inequality,6,3
91792,CA,34.02,-117.89,91792,137175.33333333334,68601.21918644499,Upper Medium Income,High Inequality,4,3
92655,CA,33.74,-117.98,92655,28026.33333333333,9626.193197036231,Upper Medium Income,Moderate Inequality,4,2
92683,CA,33.74,-117.99,92683,420892.8333333333,162212.4133220595,Very High Income,High Inequality,6,3
90601,CA,34.0,-118.03,90601,194475.66666666663,111135.87001624033,High Income,High Inequality,5,3
90602,CA,33.97,-118.01,90602,120519.66666666669,50256.02319191866,Upper Medium Income,High Inequality,4,3
90603,CA,33.94,-117.99,90603,150624.66666666666,122961.0840236319,High Income,High Inequality,5,3
90604,CA,33.93,-118.0,90604,198413.16666666663,124401.20829222948,High Income,High Inequality,5,3
90605,CA,33.94,-118.03,90605,204628.0,87996.49862807042,Very High Income,High Inequality,6,3
90606,CA,33.98,-118.06,90606,133978.0,71355.74497403836,Upper Medium Income,High Inequality,4,3
90744,CA,33.77,-118.26,90744,172771.33333333334,81495.92541389211,High Income,High Inequality,5,3
92886,CA,33.89,-117.78,92886,600791.0,853954.4145866336,Very High Income,High Inequality,6,3
92887,CA,33.88,-117.72,92887,247318.8333333333,352346.4733113795,Very High Income,High Inequality,6,3
95410,CA,39.21,-123.69,95410,4192.666666666667,2539.0475904690456,Lower Medium Income,Low Inequality,3,1
95412,CA,38.71,-123.33,95412,1028.3333333333333,1095.7515533489636,Lower Medium Income,Low Inequality,3,1
95519,CA,40.94,-124.02,95519,92836.16666666669,45891.59737649874,Upper Medium Income,High Inequality,4,3
95521,CA,40.85,-124.05,95521,75406.0,25821.664547429937,Upper Medium Income,Moderate Inequality,4,2
95524,CA,40.81,-124.01,95524,17182.333333333332,16938.983944341726,Upper Medium Income,Moderate Inequality,4,2
94002,CA,37.5,-122.3,94002,523573.0,975908.977847832,Very High Income,High Inequality,6,3
94920,CA,37.89,-122.47,94920,671366.8333333334,1522783.2369102854,Very High Income,High Inequality,6,3
95525,CA,40.96,-123.85,95525,9870.666666666666,4883.380700566634,Lower Medium Income,Low Inequality,3,1
94922,CA,38.33,-122.97,94922,3183.333333333333,2851.1072001358816,Lower Medium Income,Low Inequality,3,1
94923,CA,38.35,-123.06,94923,17440.5,21727.47671267881,Upper Medium Income,Moderate Inequality,4,2
94924,CA,37.94,-122.73,94924,8641.5,7648.842206504198,Lower Medium Income,Moderate Inequality,3,2
95415,CA,38.99,-123.36,95415,6379.333333333333,2445.3659576158875,Lower Medium Income,Low Inequality,3,1
95526,CA,40.42,-123.52,95526,1298.5,1383.9733740213358,Lower Medium Income,Low Inequality,3,1
94005,CA,37.68,-122.41,94005,64735.66666666666,95160.52610545332,Upper Medium Income,High Inequality,4,3
94010,CA,37.56,-122.37,94010,1840561.3333333333,4061294.6315395865,Very High Income,High Inequality,6,3
95527,CA,40.95,-123.43,95527,704.8333333333334,928.3095209393614,Lower Medium Income,Low Inequality,3,1
95528,CA,40.48,-123.95,95528,4089.8333333333335,3970.378441240415,Lower Medium Income,Low Inequality,3,1
95421,CA,38.56,-123.2,95421,8003.5,4976.4336125382,Lower Medium Income,Low Inequality,3,1
95422,CA,38.96,-122.64,95422,33759.833333333336,18555.60198340832,Upper Medium Income,Moderate Inequality,4,2
95423,CA,39.05,-122.55,95423,10719.333333333334,6859.972118505051,Upper Medium Income,Moderate Inequality,4,2
95425,CA,38.78,-122.92,95425,71671.0,43850.32310941391,Upper Medium Income,High Inequality,4,3
94925,CA,37.92,-122.51,94925,192377.8333333333,360349.8495115084,High Income,High Inequality,5,3
94928,CA,38.34,-122.7,94928,265130.3333333333,152651.72230887756,Very High Income,High Inequality,6,3
94931,CA,38.31,-122.7,94931,67778.0,46232.08611776025,Upper Medium Income,High Inequality,4,3
95428,CA,39.82,-123.16,95428,5861.333333333333,4119.654144059507,Lower Medium Income,Low Inequality,3,1
95531,CA,41.78,-124.16,95531,80273.66666666667,30920.903619827583,Upper Medium Income,Moderate Inequality,4,2
94014,CA,37.68,-122.43,94014,282667.0,146094.69443754622,Very High Income,High Inequality,6,3
94015,CA,37.67,-122.47,94015,426210.0,283365.1705012456,Very High Income,High Inequality,6,3
95432,CA,39.12,-123.62,95432,2217.5,3293.618420521722,Lower Medium Income,Low Inequality,3,1
95501,CA,40.8,-124.15,95501,81578.5,29668.384800996497,Upper Medium Income,Moderate Inequality,4,2
95503,CA,40.71,-124.11,95503,113225.0,53996.09912947416,Upper Medium Income,High Inequality,4,3
94930,CA,37.98,-122.6,94930,100373.0,135553.9065700432,Upper Medium Income,High Inequality,4,3
95536,CA,40.45,-124.26,95536,16613.333333333332,10837.577693685367,Upper Medium Income,Moderate Inequality,4,2
95436,CA,38.48,-122.9,95436,40102.333333333336,28897.83080901864,Upper Medium Income,Moderate Inequality,4,2
95420,CA,39.36,-123.78,95420,1745.0,3159.029154661286,Lower Medium Income,Low Inequality,3,1
95437,CA,39.47,-123.63,95437,64116.66666666666,22755.027046054387,Upper Medium Income,Moderate Inequality,4,2
95540,CA,40.57,-124.15,95540,61904.333333333336,26918.360363637803,Upper Medium Income,Moderate Inequality,4,2
95439,CA,38.49,-122.77,95439,5932.0,3327.48144998586,Lower Medium Income,Low Inequality,3,1
95542,CA,40.22,-123.97,95542,8686.166666666666,5375.63742886987,Lower Medium Income,Low Inequality,3,1
95543,CA,41.84,-123.85,95543,2885.333333333333,2901.4871818890856,Lower Medium Income,Low Inequality,3,1
95441,CA,38.74,-123.13,95441,18530.666666666668,17454.82145043789,Upper Medium Income,Moderate Inequality,4,2
95442,CA,38.38,-122.52,95442,47066.66666666666,77563.95558935005,Upper Medium Income,High Inequality,4,3
95443,CA,39.04,-122.74,95443,684.5,970.3178345263988,Lower Medium Income,Low Inequality,3,1
95444,CA,38.43,-122.86,95444,11208.0,9584.037520794667,Upper Medium Income,Moderate Inequality,4,2
95445,CA,38.82,-123.51,95445,21185.33333333333,16799.55840689471,Upper Medium Income,Moderate Inequality,4,2
95446,CA,38.52,-123.01,95446,28046.666666666668,16518.805037491868,Upper Medium Income,Moderate Inequality,4,2
94019,CA,37.44,-122.41,94019,257504.3333333333,433001.1827243278,Very High Income,High Inequality,6,3
95448,CA,38.63,-122.89,95448,209497.5,289396.4557244957,Very High Income,High Inequality,6,3
95546,CA,41.11,-123.64,95546,7730.0,4786.797551599608,Lower Medium Income,Low Inequality,3,1
95449,CA,38.93,-123.11,95449,7415.666666666667,2946.593603920749,Lower Medium Income,Low Inequality,3,1
95547,CA,40.56,-124.07,95547,7545.833333333333,5143.106042720359,Lower Medium Income,Low Inequality,3,1
94937,CA,38.11,-122.92,94937,10877.333333333334,13229.426467790154,Upper Medium Income,Moderate Inequality,4,2
95450,CA,38.51,-123.21,95450,2968.333333333333,4051.866615112924,Lower Medium Income,Low Inequality,3,1
95451,CA,38.91,-122.79,95451,51015.5,21628.28864011205,Upper Medium Income,Moderate Inequality,4,2
95452,CA,38.42,-122.54,95452,17177.5,21232.80524801186,Upper Medium Income,Moderate Inequality,4,2
95548,CA,41.59,-124.06,95548,2612.6666666666665,1748.3159516136282,Lower Medium Income,Low Inequality,3,1
95549,CA,40.67,-123.88,95549,4412.666666666667,3375.989375970645,Lower Medium Income,Low Inequality,3,1
94020,CA,37.28,-122.24,94020,19461.33333333333,27016.249196856817,Upper Medium Income,Moderate Inequality,4,2
95453,CA,39.04,-122.93,95453,51868.16666666666,24266.36056285876,Upper Medium Income,Moderate Inequality,4,2
94939,CA,37.93,-122.53,94939,200993.0,404096.91805308295,High Income,High Inequality,5,3
95454,CA,39.8,-123.5,95454,6376.166666666667,4381.997006693029,Lower Medium Income,Low Inequality,3,1
95585,CA,39.87,-123.69,95585,698.6666666666666,815.8528462085958,Lower Medium Income,Low Inequality,3,1
95456,CA,39.25,-123.73,95456,4616.666666666667,3177.990224444793,Lower Medium Income,Low Inequality,3,1
95551,CA,40.68,-124.22,95551,6967.833333333333,3108.3993576544613,Lower Medium Income,Low Inequality,3,1
94022,CA,37.36,-122.14,94022,1468985.5,3416991.334745568,Very High Income,High Inequality,6,3
94024,CA,37.34,-122.11,94024,1140776.3333333333,2596295.546837352,Very High Income,High Inequality,6,3
95457,CA,38.88,-122.55,95457,12656.166666666666,4971.760429331513,Upper Medium Income,Low Inequality,4,1
95458,CA,39.12,-122.76,95458,7723.333333333333,4445.93183333558,Lower Medium Income,Low Inequality,3,1
95552,CA,40.37,-123.44,95552,780.3333333333334,1134.6835094715473,Lower Medium Income,Low Inequality,3,1
95459,CA,39.0,-123.62,95459,2672.833333333333,3090.7297789788527,Lower Medium Income,Low Inequality,3,1
95460,CA,39.3,-123.73,95460,22554.166666666668,21744.194383022485,Upper Medium Income,Moderate Inequality,4,2
94025,CA,37.45,-122.17,94025,1568790.0,3431980.7087290566,Very High Income,High Inequality,6,3
94027,CA,37.44,-122.2,94027,1156508.1666666667,2784237.557974637,Very High Income,High Inequality,6,3
94028,CA,37.37,-122.21,94028,574020.6666666666,1345211.446738938,Very High Income,High Inequality,6,3
95461,CA,38.78,-122.58,95461,16806.0,9028.636951389728,Upper Medium Income,Moderate Inequality,4,2
95467,CA,38.8,-122.55,95467,33489.5,24599.278215020862,Upper Medium Income,Moderate Inequality,4,2
94030,CA,37.59,-122.4,94030,301006.5,445388.9267203441,Very High Income,High Inequality,6,3
94941,CA,37.89,-122.56,94941,838153.3333333334,1719753.224702273,Very High Income,High Inequality,6,3
95462,CA,38.45,-123.01,95462,7249.833333333333,4648.777319539694,Lower Medium Income,Low Inequality,3,1
94038,CA,37.51,-122.5,94038,33168.0,43697.3154781847,Upper Medium Income,High Inequality,4,3
94040,CA,37.38,-122.08,94040,709559.0,1349062.6257868088,Very High Income,High Inequality,6,3
94041,CA,37.38,-122.07,94041,359114.1666666667,697414.2935149571,Very High Income,High Inequality,6,3
94043,CA,37.41,-122.05,94043,554814.1666666666,992396.9215706822,Very High Income,High Inequality,6,3
95554,CA,40.27,-123.82,95554,905.3333333333334,1204.7145166663622,Lower Medium Income,Low Inequality,3,1
94946,CA,38.07,-122.68,94946,11818.166666666666,22299.84663998088,Upper Medium Income,Moderate Inequality,4,2
95464,CA,39.12,-122.84,95464,6798.333333333333,4356.434306478943,Lower Medium Income,Low Inequality,3,1
94945,CA,38.13,-122.56,94945,184708.3333333333,229072.4524866896,High Income,High Inequality,5,3
94947,CA,38.1,-122.63,94947,248474.16666666663,292002.87023069937,Very High Income,High Inequality,6,3
94949,CA,38.06,-122.54,94949,199995.66666666663,275852.7947588472,High Income,High Inequality,5,3
95465,CA,38.41,-123.01,95465,17850.5,18950.312079224448,Upper Medium Income,Moderate Inequality,4,2
94044,CA,37.6,-122.45,94044,411711.6666666667,485686.1996057399,Very High Income,High Inequality,6,3
94301,CA,37.44,-122.15,94301,2537445.5,6047160.651438549,Very High Income,High Inequality,6,3
94303,CA,37.45,-122.1,94303,800391.3333333334,1497895.227414076,Very High Income,High Inequality,6,3
94304,CA,37.37,-122.18,94304,327472.6666666667,755180.4392248694,Very High Income,High Inequality,6,3
94305,CA,37.41,-122.17,94305,138186.66666666666,271222.6966716957,Upper Medium Income,High Inequality,4,3
94306,CA,37.41,-122.13,94306,873811.0,1858213.3750434583,Very High Income,High Inequality,6,3
94951,CA,38.31,-122.64,94951,42507.5,46235.72939080771,Upper Medium Income,High Inequality,4,3
94060,CA,37.2,-122.3,94060,11266.0,9457.42592886669,Upper Medium Income,Moderate Inequality,4,2
94952,CA,38.21,-122.76,94952,315376.5,349780.4580005864,Very High Income,High Inequality,6,3
94954,CA,38.23,-122.56,94954,295641.8333333333,248181.0160398387,Very High Income,High Inequality,6,3
95558,CA,40.24,-124.21,95558,1375.0,1672.1649440171864,Lower Medium Income,Low Inequality,3,1
95466,CA,39.07,-123.52,95466,6616.833333333333,4095.402076312736,Lower Medium Income,Low Inequality,3,1
95468,CA,38.91,-123.58,95468,5731.833333333333,1658.8067297508371,Lower Medium Income,Low Inequality,3,1
94956,CA,38.07,-122.86,94956,11673.0,9803.920154713624,Upper Medium Income,Moderate Inequality,4,2
95469,CA,39.37,-123.02,95469,8029.0,3801.170609167655,Lower Medium Income,Low Inequality,3,1
95560,CA,40.15,-123.89,95560,8396.666666666666,3867.697437321935,Lower Medium Income,Low Inequality,3,1
94061,CA,37.46,-122.24,94061,484582.8333333333,769903.0929371349,Very High Income,High Inequality,6,3
94062,CA,37.4,-122.29,94062,1227056.1666666667,2718322.735981908,Very High Income,High Inequality,6,3
94063,CA,37.49,-122.21,94063,274877.5,287528.7995278038,Very High Income,High Inequality,6,3
94065,CA,37.53,-122.24,94065,408032.1666666667,859984.9985639091,Very High Income,High Inequality,6,3
95470,CA,39.32,-123.23,95470,30304.666666666668,16412.225914441548,Upper Medium Income,Moderate Inequality,4,2
95562,CA,40.46,-124.13,95562,10801.333333333334,6971.946088909945,Upper Medium Income,Moderate Inequality,4,2
95564,CA,40.79,-124.19,95564,1183.3333333333333,1558.5832883316396,Lower Medium Income,Low Inequality,3,1
94960,CA,37.99,-122.58,94960,308023.5,585542.2323179601,Very High Income,High Inequality,6,3
94066,CA,37.62,-122.43,94066,386348.0,369437.1712635316,Very High Income,High Inequality,6,3
94070,CA,37.49,-122.26,94070,821762.1666666666,1680717.0829713626,Very High Income,High Inequality,6,3
94102,CA,37.77,-122.41,94102,289321.1666666667,368458.5405857308,Very High Income,High Inequality,6,3
94103,CA,37.77,-122.41,94103,403791.0,562484.4295128533,Very High Income,High Inequality,6,3
94104,CA,37.79,-122.4,94104,497339.0,1199280.0974736467,Very High Income,High Inequality,6,3
94105,CA,37.78,-122.39,94105,517588.0,1045032.7716514922,Very High Income,High Inequality,6,3
94107,CA,37.76,-122.39,94107,694832.3333333334,1232889.529809815,Very High Income,High Inequality,6,3
94108,CA,37.79,-122.4,94108,111681.66666666669,130608.56598809538,Upper Medium Income,High Inequality,4,3
94109,CA,37.79,-122.42,94109,839338.0,1298077.0831966798,Very High Income,High Inequality,6,3
94110,CA,37.74,-122.41,94110,1011041.6666666666,1622923.777858303,Very High Income,High Inequality,6,3
94111,CA,37.79,-122.39,94111,282995.8333333333,627200.4706010405,Very High Income,High Inequality,6,3
94112,CA,37.72,-122.44,94112,544071.0,365257.8203247673,Very High Income,High Inequality,6,3
94114,CA,37.75,-122.43,94114,1029326.8333333334,2024945.822679354,Very High Income,High Inequality,6,3
94115,CA,37.78,-122.43,94115,928643.3333333334,1782206.7295030244,Very High Income,High Inequality,6,3
94116,CA,37.74,-122.48,94116,518018.3333333333,694028.949514836,Very High Income,High Inequality,6,3
94117,CA,37.76,-122.44,94117,819437.1666666666,1444051.6261094569,Very High Income,High Inequality,6,3
