zipcode,relative_income,relative_income_dispersion,income_category,inequality_category
58071,2503.0,3049.773762101051,Lower Medium Income,Low Inequality
58072,39132.66666666666,20407.49773653465,Upper Medium Income,Moderate Inequality
58075,46077.5,23030.90971498955,Upper Medium Income,Moderate Inequality
58077,6134.333333333333,5387.575843240322,Lower Medium Income,Low Inequality
58078,293722.8333333333,226210.1988349921,Very High Income,High Inequality
58079,4126.0,3582.2419237120207,Lower Medium Income,Low Inequality
58081,4983.666666666667,6129.360771456243,Lower Medium Income,Low Inequality
58102,184106.66666666663,141581.1430024022,High Income,High Inequality
58103,247455.0,108261.51680999115,Very High Income,High Inequality
58104,377151.6666666667,314591.8286120392,Very High Income,High Inequality
58201,266167.5,186349.45489670744,Very High Income,High Inequality
58203,57124.66666666666,24396.738902293204,Upper Medium Income,Moderate Inequality
58204,4120.0,2946.998608754337,Lower Medium Income,Low Inequality
58210,1984.1666666666667,2907.722573882637,Lower Medium Income,Low Inequality
58212,2722.5,2953.407642029796,Lower Medium Income,Low Inequality
58214,2360.0,3204.088263453428,Lower Medium Income,Low Inequality
58218,4791.666666666667,3393.283346062729,Lower Medium Income,Low Inequality
58220,13700.0,8948.065153987201,Upper Medium Income,Moderate Inequality
58222,1837.0,2843.6548313745816,Lower Medium Income,Low Inequality
58223,1659.0,2038.383084702186,Lower Medium Income,Low Inequality
58225,6214.333333333333,3850.757206922642,Lower Medium Income,Low Inequality
58227,2629.6666666666665,3348.122498754588,Lower Medium Income,Low Inequality
58228,4471.166666666667,3747.5655253333016,Lower Medium Income,Low Inequality
58230,4021.8333333333335,2964.066154232504,Lower Medium Income,Low Inequality
58231,2837.6666666666665,3617.963110185988,Lower Medium Income,Low Inequality
58233,2408.833333333333,2852.286129873135,Lower Medium Income,Low Inequality
58235,2663.0,3518.921425664404,Lower Medium Income,Low Inequality
58237,25449.666666666668,10912.500990454328,Upper Medium Income,Moderate Inequality
58240,6703.5,4131.063531343956,Lower Medium Income,Low Inequality
58243,3733.5,2891.1888731108525,Lower Medium Income,Low Inequality
58249,17527.833333333332,13188.07380047089,Upper Medium Income,Moderate Inequality
58251,11565.5,6374.854500300379,Upper Medium Income,Low Inequality
58254,2641.1666666666665,2785.7328957864333,Lower Medium Income,Low Inequality
58256,5741.833333333333,7392.756709554743,Lower Medium Income,Moderate Inequality
58257,10956.166666666666,6132.453095349907,Upper Medium Income,Low Inequality
58258,1552.6666666666667,1404.7846335530107,Lower Medium Income,Low Inequality
58259,2288.1666666666665,2420.9014367930527,Lower Medium Income,Low Inequality
58261,5909.5,2694.408859100637,Lower Medium Income,Low Inequality
58265,3200.6666666666665,5049.376978070331,Lower Medium Income,Low Inequality
58267,8769.666666666666,5873.020574343893,Lower Medium Income,Low Inequality
58270,11958.333333333334,7460.551150328417,Upper Medium Income,Moderate Inequality
58271,4241.333333333333,5680.301881649131,Lower Medium Income,Low Inequality
58272,1338.1666666666667,1726.0518435628364,Lower Medium Income,Low Inequality
58273,1066.8333333333333,1600.8619449117612,Lower Medium Income,Low Inequality
58274,5712.666666666667,3473.763876066804,Lower Medium Income,Low Inequality
58275,5073.0,3299.550817914462,Lower Medium Income,Low Inequality
58276,2755.0,3585.772218086364,Lower Medium Income,Low Inequality
58278,16432.833333333332,15365.470450548097,Upper Medium Income,Moderate Inequality
58282,7642.833333333333,4074.50264040492,Lower Medium Income,Low Inequality
58301,53447.16666666666,26295.277016351563,Upper Medium Income,Moderate Inequality
58316,17464.833333333332,8847.822182134238,Upper Medium Income,Moderate Inequality
58318,21128.0,13818.992466891355,Upper Medium Income,Moderate Inequality
58324,7812.333333333333,4309.838914236432,Lower Medium Income,Low Inequality
58327,2100.333333333333,3166.775689351342,Lower Medium Income,Low Inequality
58329,7670.0,4636.719486878627,Lower Medium Income,Low Inequality
58330,1832.1666666666667,2601.462005616585,Lower Medium Income,Low Inequality
58332,1387.5,1633.8472082786689,Lower Medium Income,Low Inequality
58341,12280.5,6970.614026038165,Upper Medium Income,Moderate Inequality
58344,6605.5,5499.965299890537,Lower Medium Income,Low Inequality
58346,3625.8333333333335,3905.303697110721,Lower Medium Income,Low Inequality
58348,4178.0,2302.479272436562,Lower Medium Income,Low Inequality
58351,1971.5,2068.390557897613,Lower Medium Income,Low Inequality
58352,3442.0,3625.696236586844,Lower Medium Income,Low Inequality
58356,8472.0,4629.221576031979,Lower Medium Income,Low Inequality
58365,1586.3333333333333,2278.480955958743,Lower Medium Income,Low Inequality
58366,4683.333333333333,5431.941224522469,Lower Medium Income,Low Inequality
58367,9329.0,4825.365768519522,Lower Medium Income,Low Inequality
58368,17670.333333333332,9208.747790371212,Upper Medium Income,Moderate Inequality
58369,3866.6666666666665,3297.3845190797306,Lower Medium Income,Low Inequality
58370,1994.1666666666667,1726.236880230134,Lower Medium Income,Low Inequality
58374,2507.6666666666665,2403.314433582644,Lower Medium Income,Low Inequality
58377,1916.6666666666667,3201.7357584077213,Lower Medium Income,Low Inequality
58380,1960.1666666666667,2017.4956175086645,Lower Medium Income,Low Inequality
58381,1897.8333333333333,2771.645317616716,Lower Medium Income,Low Inequality
58384,2815.333333333333,2798.2449261397164,Lower Medium Income,Low Inequality
58401,91098.5,46424.86388456082,Upper Medium Income,High Inequality
58413,4479.166666666667,3815.149140815686,Lower Medium Income,Low Inequality
58416,1904.3333333333333,2025.931259116821,Lower Medium Income,Low Inequality
58418,2018.5,2490.740030593317,Lower Medium Income,Low Inequality
58420,2168.333333333333,3334.6393308222505,Lower Medium Income,Low Inequality
58421,20211.83333333333,15160.630744354494,Upper Medium Income,Moderate Inequality
58424,1674.0,2270.4922814226875,Lower Medium Income,Low Inequality
58425,7457.333333333333,3585.344316333742,Lower Medium Income,Low Inequality
58426,1367.6666666666667,1838.8964806825493,Lower Medium Income,Low Inequality
58428,1296.0,1579.2969321821656,Lower Medium Income,Low Inequality
58429,1693.1666666666667,2249.704373171432,Lower Medium Income,Low Inequality
58433,6070.666666666667,4118.723912411059,Lower Medium Income,Low Inequality
58436,7636.333333333333,3396.751192929307,Lower Medium Income,Low Inequality
58438,4337.0,2550.1999137322546,Lower Medium Income,Low Inequality
58441,3079.5,5225.36933622878,Lower Medium Income,Low Inequality
58442,2047.8333333333333,2476.083634828732,Lower Medium Income,Low Inequality
58448,1800.1666666666667,2381.2094755956828,Lower Medium Income,Low Inequality
58454,1759.6666666666667,2410.8727603643183,Lower Medium Income,Low Inequality
58455,1422.6666666666667,1906.6344869079303,Lower Medium Income,Low Inequality
58456,3204.833333333333,4186.077945603339,Lower Medium Income,Low Inequality
58458,7076.333333333333,4436.2647200845295,Lower Medium Income,Low Inequality
58461,2516.0,3182.039283227032,Lower Medium Income,Low Inequality
58463,2508.1666666666665,2213.7208872544584,Lower Medium Income,Low Inequality
58464,1038.8333333333333,1637.6505630526517,Lower Medium Income,Low Inequality
58466,2076.833333333333,2663.2638184503367,Lower Medium Income,Low Inequality
58467,2264.0,1935.195390651807,Lower Medium Income,Low Inequality
58472,2620.5,3235.6196160859204,Lower Medium Income,Low Inequality
58474,14090.333333333334,7180.213998667914,Upper Medium Income,Moderate Inequality
58476,1908.3333333333333,3422.698039071905,Lower Medium Income,Low Inequality
58480,1775.8333333333333,1620.4292538295729,Lower Medium Income,Low Inequality
58481,1709.8333333333333,2435.5130397242115,Lower Medium Income,Low Inequality
58482,5369.0,5900.330465321413,Lower Medium Income,Low Inequality
58483,1060.8333333333333,1469.574961227452,Lower Medium Income,Low Inequality
58486,1440.0,2048.6470657485147,Lower Medium Income,Low Inequality
58487,2003.6666666666667,1939.677258377452,Lower Medium Income,Low Inequality
58488,995.1666666666666,1486.197889470533,Lower Medium Income,Low Inequality
58490,2000.6666666666667,3108.5712259278644,Lower Medium Income,Low Inequality
58492,2683.833333333333,3066.3855867562816,Lower Medium Income,Low Inequality
58494,1247.0,1532.1460765866943,Lower Medium Income,Low Inequality
58495,6158.833333333333,3031.9259500632047,Lower Medium Income,Low Inequality
58497,2432.0,3647.474688054737,Lower Medium Income,Low Inequality
58501,146775.66666666666,71666.37526111299,High Income,High Inequality
58503,311466.6666666667,305631.07993570727,Very High Income,High Inequality
58504,176342.66666666666,116050.0553755433,High Income,High Inequality
58520,1238.5,1583.656749425203,Lower Medium Income,Low Inequality
58521,4620.166666666667,3781.7310013625593,Lower Medium Income,Low Inequality
58523,23052.0,23144.27879196066,Upper Medium Income,Moderate Inequality
58528,644.0,1208.7443071220646,Lower Medium Income,Low Inequality
58529,3055.1666666666665,4070.333225507055,Lower Medium Income,Low Inequality
58530,6841.833333333333,8375.426040904826,Lower Medium Income,Moderate Inequality
58531,3261.6666666666665,5172.937063860981,Lower Medium Income,Low Inequality
58532,1018.5,1042.673438810062,Lower Medium Income,Low Inequality
58533,3515.333333333333,2940.924185807357,Lower Medium Income,Low Inequality
58535,2470.0,2410.19567670345,Lower Medium Income,Low Inequality
58538,5368.5,3630.537742538976,Lower Medium Income,Low Inequality
58540,15174.666666666666,10750.0145984397,Upper Medium Income,Moderate Inequality
58541,2190.333333333333,2964.789481003106,Lower Medium Income,Low Inequality
58544,2647.333333333333,2621.6286286708623,Lower Medium Income,Low Inequality
58545,22865.5,22996.426198433528,Upper Medium Income,Moderate Inequality
58552,9528.333333333334,5476.035086325385,Lower Medium Income,Low Inequality
58554,177032.33333333334,111738.71740210136,High Income,High Inequality
58558,6055.0,5334.8352176988565,Lower Medium Income,Low Inequality
58559,1348.0,1831.204521619581,Lower Medium Income,Low Inequality
58561,5000.166666666667,2412.856267303684,Lower Medium Income,Low Inequality
58562,1630.0,1728.940137772271,Lower Medium Income,Low Inequality
58563,10208.0,7264.596643998894,Lower Medium Income,Moderate Inequality
58565,1707.6666666666667,2324.3029636143965,Lower Medium Income,Low Inequality
58568,961.3333333333334,1374.4231759784418,Lower Medium Income,Low Inequality
58570,1215.0,1411.287639002057,Lower Medium Income,Low Inequality
58571,2992.1666666666665,3385.6490908933056,Lower Medium Income,Low Inequality
58572,1988.8333333333333,2077.607991577493,Lower Medium Income,Low Inequality
58573,2795.6666666666665,2601.891670816959,Lower Medium Income,Low Inequality
58575,4767.833333333333,5588.335616860057,Lower Medium Income,Low Inequality
58576,5851.0,4888.041652850352,Lower Medium Income,Low Inequality
58577,11860.833333333334,10209.306311726898,Upper Medium Income,Moderate Inequality
58579,7863.166666666667,5800.542678635048,Lower Medium Income,Low Inequality
58580,2202.1666666666665,2412.964269662248,Lower Medium Income,Low Inequality
58601,174005.33333333334,122459.07736654996,High Income,High Inequality
58621,7079.5,4371.381143300136,Lower Medium Income,Low Inequality
58622,9756.833333333334,5477.539937478015,Lower Medium Income,Low Inequality
58623,13794.0,9519.639804110237,Upper Medium Income,Moderate Inequality
58626,2681.833333333333,4528.523530541347,Lower Medium Income,Low Inequality
58630,3660.8333333333335,4278.374336902589,Lower Medium Income,Low Inequality
58631,5734.833333333333,6432.698482492916,Lower Medium Income,Low Inequality
58634,2032.8333333333333,2475.5239782047493,Lower Medium Income,Low Inequality
58636,4434.666666666667,5588.327251214505,Lower Medium Income,Low Inequality
58638,5143.333333333333,5391.816750100718,Lower Medium Income,Low Inequality
58639,9194.5,4799.885863226333,Lower Medium Income,Low Inequality
58640,16258.5,16114.09962424212,Upper Medium Income,Moderate Inequality
58642,2288.833333333333,3634.7485974502647,Lower Medium Income,Low Inequality
58645,2347.6666666666665,3546.716378097728,Lower Medium Income,Low Inequality
58646,6171.166666666667,4103.832229351812,Lower Medium Income,Low Inequality
58647,7317.166666666667,5193.695848494275,Lower Medium Income,Low Inequality
58649,1366.5,1523.3973545992524,Lower Medium Income,Low Inequality
58650,1864.8333333333333,1937.784447937042,Lower Medium Income,Low Inequality
58651,2209.5,2958.2919227148627,Lower Medium Income,Low Inequality
58652,5859.0,6416.5671195741415,Lower Medium Income,Low Inequality
58653,3270.333333333333,4244.901537923662,Lower Medium Income,Low Inequality
58654,988.3333333333334,1290.6855026173753,Lower Medium Income,Low Inequality
58655,3710.5,4663.662627163333,Lower Medium Income,Low Inequality
58656,2823.1666666666665,3594.86842132875,Lower Medium Income,Low Inequality
58701,182185.3333333333,107621.70993747808,High Income,High Inequality
58703,120331.5,65983.78103670628,Upper Medium Income,High Inequality
58704,13704.5,8097.790729575568,Upper Medium Income,Moderate Inequality
58705,642.8333333333334,1024.536659503537,Lower Medium Income,Low Inequality
58710,2246.6666666666665,2660.832852072198,Lower Medium Income,Low Inequality
58718,6394.333333333333,5354.927288644231,Lower Medium Income,Low Inequality
58721,3477.5,5090.813677596147,Lower Medium Income,Low Inequality
58722,10489.5,7857.526729194117,Upper Medium Income,Moderate Inequality
58723,963.8333333333334,1424.939776505192,Lower Medium Income,Low Inequality
58725,2044.8333333333333,2762.644053559319,Lower Medium Income,Low Inequality
58727,1520.3333333333333,2153.865888737427,Lower Medium Income,Low Inequality
58730,7432.833333333333,4982.118963520107,Lower Medium Income,Low Inequality
58731,1318.3333333333333,1558.748814487654,Lower Medium Income,Low Inequality
58733,2520.1666666666665,3301.8932397439303,Lower Medium Income,Low Inequality
58734,1670.8333333333333,2413.742025707525,Lower Medium Income,Low Inequality
58735,2167.1666666666665,2730.6327044600243,Lower Medium Income,Low Inequality
